icao,iata,name,city,country,latitude,longitude,timezone
SKRH,RCH,Almirante Padilla Airport,Riohacha,CO,11.5262,-72.926,America/Bogota
SKSA,RVE,Los Colonizadores Airport,Saravena,CO,6.951389,-71.856944,America/Bogota
SKSJ,SJE,Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,CO,2.57969,-72.6394,America/Bogota
SKSM,SMR,Simon Bolivar International Airport,Santa Marta,CO,11.1196,-74.2306,America/Bogota
SKSO,SOX,Alberto Lleras Camargo Airport,Sogamoso,CO,5.67732,-72.9703,America/Bogota
SKSP,ADZ,Gustavo Rojas Pinilla International Airport,San Andres,CO,12.5836,-81.7112,America/Bogota
SKSV,SVI,Eduardo Falla Solano Airport,San Vicente Del Caguan,CO,2.15217,-74.7663,America/Bogota
SKTA,TAU,Tauramena Airport,Tauramena,CO,5.01281,-72.7424,America/Bogota
SKTB,TIB,Tibu Airport,Tibu,CO,8.63152,-72.7304,America/Bogota
SKTD,TDA,Trinidad Airport,Trinidad,CO,5.43278,-71.6625,America/Bogota
SKTL,TLU,Tolu Airport,Tolu,CO,9.50945,-75.5854,America/Bogota
SKTM,TME,Gustavo Vargas Airport,Tame,CO,6.45108,-71.7603,America/Bogota
SKTQ,TQS,Tres Esquinas Air Base,Tres Esquinas,CO,0.7459,-75.234,America/Bogota
SKTU,TRB,Gonzalo Mejia Airport,Turbo,CO,8.07453,-76.7415,America/Bogota
SKUC,AUC,Santiago Perez Airport,Arauca,CO,7.06888,-70.7369,America/Bogota
SKUI,UIB,El Carano Airport,Quibdo,CO,5.69076,-76.6412,America/Bogota
SKUL,ULQ,Farfan Airport,Tulua,CO,4.08836,-76.2351,America/Bogota
SKUR,URR,Urrao Airport,Urrao,CO,6.32883,-76.1425,America/Bogota
SKVG,VGZ,Villa Garzon Airport,Villa Garzon,CO,0.981944,-76.604167,America/Bogota
SKVL,PYA,Velasquez Airport,Velasquez,CO,5.93904,-74.457,America/Bogota
SKVP,VUP,Alfonso Lopez Pumarejo Airport,Valledupar,CO,10.435,-73.2495,America/Bogota
SKVV,VVC,Vanguardia Airport,Villavicencio,CO,4.16787,-73.6138,America/Bogota
SKYA,AYG,Yaguara Airport,San Vicente Del Caguan,CO,1.54417,-73.9333,America/Bogota
SKYP,EYP,El Yopal Airport,El Yopal,CO,5.31911,-72.384,America/Bogota
SLAG,MHW,Monteagudo Airport,El Banado,BO,-19.8269996643,-63.9609985352,America/La_Paz
SLAL,SRE,AlcantarÃ­ International Airport,Sucre,BO,-19.24627,-65.15104,America/La_Paz
SLAP,APB,Apolo Airport,Apolo,BO,-14.7356004715,-68.4119033813,America/La_Paz
SLAS,ASC,Ascencion De Guarayos Airport,Ascension de Guarayos,BO,-15.9302997589,-63.1567001343,America/La_Paz
SLBA,BVL,Baures Airport,Baures,BO,-13.5833330154,-63.5833320618,America/La_Paz
SLBJ,BJO,Bermejo Airport,Bermejo,BO,-22.7733001709,-64.3128967285,America/Argentina/Salta
SLCA,CAM,Camiri Airport,Camiri,BO,-20.0063991547,-63.5278015137,America/La_Paz
SLCB,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.4211006165,-66.1771011353,America/La_Paz
SLCO,CIJ,Capitan Anibal Arab Airport,Cobija,BO,-11.0403995514,-68.7829971313,America/La_Paz
SLCP,CEP,Concepcion Airport,Concepcion,BO,-16.138299942,-62.0285987854,America/La_Paz
SLET,SRZ,El Trompillo Airport,Santa Cruz,BO,-17.8115997314,-63.1715011597,America/La_Paz
SLGY,GYA,Capitan de Av. Emilio Beltran Airport,Guayaramerin,BO,-10.820599556,-65.3455963135,America/La_Paz
SLHJ,BVK,Huacaraje Airport,Itenes,BO,-13.5500001907,-63.7478981018,America/La_Paz
SLJE,SJS,San Jose De Chiquitos Airport,San Jose de Chiquitos,BO,-17.8307991028,-60.7430992126,America/La_Paz
SLJO,SJB,San Joaquin Airport,San Joaquin,BO,-13.0528001785,-64.6616973877,America/La_Paz
SLJV,SJV,San Javier Airport,San Javier,BO,-16.2707996368,-62.4702987671,America/La_Paz
SLLP,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.513299942,-68.1922988892,America/La_Paz
SLMG,MGD,Magdalena Airport,Magdalena,BO,-13.2607483767,-64.0607643127,America/La_Paz
SLOR,ORU,Juan Mendoza Airport,Oruro,BO,-17.962600708,-67.0762023926,America/La_Paz
SLPO,POI,Capitan Nicolas Rojas Airport,Potosi,BO,-19.5431003571,-65.7237014771,America/La_Paz
SLPR,PUR,Puerto Rico Airport,Puerto Rico/Manuripi,BO,-11.1076631546,-67.5511550903,America/La_Paz
SLPS,PSZ,Capitan Av. Salvador Ogaya G. airport,Puerto Suarez,BO,-18.9752998352,-57.8205986023,America/La_Paz
SLRA,SRD,San Ramon Airport,San Ramon / Mamore,BO,-13.2638998032,-64.6038970947,America/La_Paz
SLRB,RBO,Robore Airport,Robore,BO,-18.3292007446,-59.7649993896,America/La_Paz
SLRI,RIB,Capitan Av. Selin Zeitun Lopez Airport,Riberalta,BO,-11,-66,America/La_Paz
SLRQ,RBQ,Rurenabaque Airport,Rurenabaque,BO,-14.4279003143,-67.4968032837,America/La_Paz
SLRY,REY,Reyes Airport,Reyes,BO,-14.304400444,-67.3534011841,America/La_Paz
SLSA,SBL,Santa Ana Del Yacuma Airport,Santa Ana del Yacuma,BO,-13.7622003555,-65.4352035522,America/La_Paz
SLSB,SRJ,Capitan Av. German Quiroga G. Airport,San Borja,BO,-14.8591995239,-66.7375030518,America/La_Paz
SLSI,SNG,Capitan Av. Juan Cochamanidis S. Airport,San Ignacio de Velasco,BO,-16.383600235,-60.9627990723,America/La_Paz
SLSM,SNM,San Ignacio de Moxos Airport,San Ignacio de Moxos,BO,-14,-65.6339035034,America/La_Paz
SLSR,SRB,Santa Rosa De Yacuma Airport,Santa Rosa,BO,-14.0662002563,-66.7867965698,America/La_Paz
SLTI,MQK,San Matias Airport,San Matias,BO,-16.3391990662,-58.4019012451,America/Cuiaba
SLTJ,TJA,Capitan Oriel Lea Plaza Airport,Tarija,BO,-21.5557003021,-64.7013015747,America/La_Paz
SLTR,TDD,Teniente Av. Jorge Henrich Arauz Airport,Trinidad,BO,-14.8186998367,-64.9179992676,America/La_Paz
SLUY,UYU,Uyuni Airport,Quijarro,BO,-20.4463005066,-66.8483963013,America/La_Paz
SLVG,VAH,Capitan Av. Vidal Villagomez Toledo Airport,Vallegrande,BO,-18.4825000763,-64.0994033813,America/La_Paz
SLVM,VLM,Teniente Coronel Rafael Pabon Airport,Villamontes,BO,-21.2551994324,-63.4056015015,America/La_Paz
SLVR,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448001862,-63.1353988647,America/La_Paz
SLYA,BYC,Yacuiba Airport,Yacuiba,BO,-21.960899353,-63.6516990662,America/La_Paz
SMBN,ABN,Albina Airport,Albina,SR,5.512720108,-54.0500984192,America/Cayenne
SMBO,BTO,Botopasi Airport,Botopasi,SR,4.2175110935,-55.4470539093,America/Paramaribo
SMCA,AAJ,Cayana Airstrip,Awaradam,SR,3.898681,-55.577907,America/Paramaribo
SMCO,TOT,Totness Airport,Totness,SR,5.8658299446,-56.3274993896,America/Paramaribo
SMDA,DRJ,Drietabbetje Airport,Drietabbetje,SR,4.1166667938,-54.6666717529,America/Paramaribo
SMDJ,DOE,Djumu-Djomoe Airport,Djumu-Djomoe,SR,4.0057126106,-55.4816436768,America/Paramaribo
SMDO,LDO,Ladouanie Airport,Aurora,SR,4.3761082835,-55.4070568085,America/Paramaribo
SMJP,PBM,Johan Adolf Pengel International Airport,Zandery,SR,5.4528298378,-55.1878013611,America/Paramaribo
SMMO,MOJ,Moengo Airstrip,Moengo,SR,5.6076,-54.4003,America/Paramaribo
SMNI,ICK,Nieuw Nickerie Airport,Nieuw Nickerie,SR,5.9555602074,-57.0393981934,America/Paramaribo
SMPA,OEM,Vincent Fayks Airport,Paloemeu,SR,3.345279932,-55.4425010681,America/Paramaribo
SMST,SMZ,Stoelmanseiland Airport,Stoelmanseiland,SR,4.3499999046,-54.4166679382,America/Paramaribo
SMTP,KCB,Tepoe Airstrip,Kasikasima,SR,3.1500000954,-55.716999054,America/Paramaribo
SMWA,AGI,Wageningen Airport Airport,Wageningen Airport,SR,5.7666668892,-56.6333312988,America/Paramaribo
SMWS,WSO,Washabo Airport,Washabo,SR,5.2501502037,-57.1738014221,America/Guyana
SMZO,ORG,Zorg en Hoop Airport,Paramaribo,SR,5.8110799789,-55.190700531,America/Paramaribo
SNAB,JAW,Araripina Airport,Araripina,BR,-7.5867600441,-40.5354995728,America/Recife
SNAI,APY,Alto Parnaiba Airport,Alto Parnaiba,BR,-9.0836105347,-45.9505577087,America/Fortaleza
SNAL,APQ,Arapiraca Airport,Arapiraca,BR,-9.7753601074,-36.6291999817,America/Maceio
SNAR,AMJ,Cirilo Queiroz Airport,Almenara,BR,-16.18389,-40.66722,America/Sao_Paulo
SNBC,BDC,Barra do Corda Airport,Barra Do Corda,BR,-5.5025,-45.215833,America/Fortaleza
SNBL,BVM,Belmonte Airport,Belmonte,BR,-15.8717002869,-38.8718986511,America/Bahia
SNBR,BRA,Barreiras Airport,Barreiras,BR,-12.0789003372,-45.0089988708,America/Bahia
SNBS,BSS,Balsas Airport,Balsas,BR,-7.5260300636,-46.0532989502,America/Fortaleza
SNBU,BMS,Socrates Mariani Bittencourt Airport,Brumado,BR,-14.255399704,-41.8175010681,America/Bahia
SNBX,BQQ,Barra Airport,Barra,BR,-11.0808000565,-43.1474990845,America/Bahia
SNCP,CTP,Carutapera Airport,Carutapera,BR,-1.2502779961,-46.0172233582,America/Fortaleza
SNCU,CPU,Cururupu Airport,Cururupu,BR,-1.821111,-44.866944,America/Fortaleza
SNCX,QCH,Colatina Airport,Colatina,BR,-19.4869995117,-40.5793991089,America/Sao_Paulo
SNDC,RDC,Redencao Airport,Redencao,BR,-8.0332899094,-49.9799003601,America/Belem
SNDN,LEP,Leopoldina Airport,Leopoldina,BR,-21.4661006927,-42.7270011902,America/Sao_Paulo
SNDT,DTI,Diamantina Airport,Diamantina,BR,-18.232000351,-43.6503982544,America/Sao_Paulo
SNDV,DIQ,Divinopolis Airport,Divinopolis,BR,-20.1807003021,-44.8708992004,America/Sao_Paulo
SNED,CNV,Canavieiras Airport,Canavieiras,BR,-15.6669998169,-38.95470047,America/Bahia
SNFX,SXX,Sao Felix do Xingu Airport,Sao Felix Do Xingu,BR,-6.6402778625,-51.9900016785,America/Belem
SNGA,GUZ,Guarapari Airport,Guarapari,BR,-20.6464996338,-40.4919013977,America/Sao_Paulo
SNGD,GDP,Guadalupe Airport,Guadalupe,BR,-6.7822198868,-43.5821990967,America/Fortaleza
SNGI,GNM,Guanambi Airport,Guanambi,BR,-14.2082004547,-42.7461013794,America/Bahia
SNGM,GMS,Fazenda Canada Airport,Uberlandia,BR,-18.8624992371,-48.4152793884,America/Sao_Paulo
SNGN,QGP,Garanhuns Airport,Garanhuns,BR,-8.834280014,-36.4715995789,America/Recife
SNIC,IRE,Irece Airport,Irece,BR,-11.3399000168,-41.8470001221,America/Bahia
SNIG,QIG,Iguatu Airport,Iguatu,BR,-6.34664011,-39.293800354,America/Fortaleza
SNIP,QIT,Itapetinga Airport,Itapetinga,BR,-15.2445001602,-40.2771987915,America/Bahia
SNIU,IPU,Ipiau Airport,Ipiau,BR,-14.1338891983,-39.7338905334,America/Bahia
SNJB,JCM,Jacobina Airport,Jacobina,BR,-11.1632003784,-40.5531005859,America/Bahia
SNJD,FEC,Joao Durval Carneiro Airport,Feira De Santana,BR,-12.2003002167,-38.9067993164,America/Bahia
SNJK,JEQ,Jequie Airport,Jequie,BR,-13.877699852,-40.0716018677,America/Bahia
SNJN,JNA,Januaria Airport,Januaria,BR,-15.4737997055,-44.3855018616,America/Sao_Paulo
SNJR,JDR,Prefeito Octavio de Almeida Neves Airport,Sao Joao Del Rei,BR,-21.0849990845,-44.2247238159,America/Sao_Paulo
SNKE,CMP,Santana do Araguaia Airport,Santana Do Araguaia,BR,-9.3199701309,-50.3284988403,America/Belem
SNKF,QDF,Conselheiro Lafaiete Airport,Conselheiro Lafaiete,BR,-20.7385997772,-43.7974014282,America/Sao_Paulo
SNKI,CDI,Cachoeiro do Itapemirim Airport,Cachoeiro Do Itapemirim,BR,-20.8342990875,-41.1856002808,America/Sao_Paulo
SNKN,QCP,Currais Novos Airport,Currais Novos,BR,-6.2808327675,-36.5402793884,America/Fortaleza
SNLO,SSO,Sao Lourenco Airport,Sao Lourenco,BR,-22.0909004211,-45.0444984436,America/Sao_Paulo
SNMA,MTE,Monte Alegre Airport,Monte Alegre,BR,-1.9958000183,-54.0741996765,America/Santarem
SNMU,MVS,Mucuri Airport,Mucuri,BR,-18.0489006042,-39.864200592,America/Bahia
SNMX,SBJ,Sao Mateus Airport,Sao Mateus,BR,-18.7213001251,-39.8336982727,America/Sao_Paulo
SNMZ,PTQ,Porto de Moz Airport,Porto De Moz,BR,-1.7414499521,-52.2360992432,America/Belem
SNNU,NNU,Nanuque Airport,Nanuque,BR,-17.823299408,-40.3298988342,America/Sao_Paulo
SNOB,QBX,Sobral Airport,Sobral,BR,-3.6788899899,-40.3367996216,America/Fortaleza
SNOS,PSW,Municipal Jose Figueiredo Airport,Passos,BR,-20.7322006226,-46.6618003845,America/Sao_Paulo
SNOU,FEJ,Feijó Airport ,Feijo,BR,-8.140832901,-70.3472213745,America/Rio_Branco
SNOX,ORX,Oriximina Airport,Oriximina,BR,-1.7140799761,-55.8362007141,America/Santarem
SNPC,PCS,Picos Airport,Picos,BR,-7.0620598793,-41.5237007141,America/Fortaleza
SNPD,POJ,Patos de Minas Airport,Patos De Minas,BR,-18.6728000641,-46.4911994934,America/Sao_Paulo
SNPX,PIV,Pirapora Airport,Pirapora,BR,-17.3169002533,-44.8602981567,America/Sao_Paulo
SNQG,FLB,Cangapara Airport,Floriano,BR,-6.8463897705,-43.0773010254,America/Fortaleza
SNRD,PDF,Prado Airport,Prado,BR,-17.2966995239,-39.2711982727,America/Bahia
SNRU,CAU,Caruaru Airport,Caruaru,BR,-8.2823896408,-36.0135002136,America/Recife
SNSM,OPP,Salinopolis Airport,Salinopolis,BR,-0.6956639886,-47.3347015381,America/Belem
SNSW,SFK,Soure Airport,Soure,BR,-0.6994310021,-48.5209999084,America/Belem
SNTF,TXF,Teixeira de Freitas Airport,Teixeira De Freitas,BR,-17.5244998932,-39.6684989929,America/Bahia
SNTI,OBI,Obidos Airport,Obidos,BR,-1.8671699762,-55.5144004822,America/Santarem
SNTO,TFL,Juscelino Kubitscheck Airport,Teofilo Otoni,BR,-17.8922996521,-41.5135993958,America/Sao_Paulo
SNVB,VAL,Valenca Airport,Valenca,BR,-13.296500206,-38.992401123,America/Bahia
SNVI,QID,Melio Viana Airport,Tres Coracoes,BR,-21.790599823,-45.2691993713,America/Sao_Paulo
SNVS,BVS,Breves Airport,Breves,BR,-1.6365300417,-50.4435997009,America/Belem
SNWC,CMC,Camocim Airport,Camocim,BR,-2.8961799145,-40.858001709,America/Fortaleza
SNXS,QXC,Fazenda Sao Braz Airport,Barra De Santo Antonio,BR,-9.3752775192,-35.5416679382,America/Maceio
SNYA,GGF,Almeirim Airport,Almeirim,BR,-1.4919439554,-52.5783348083,America/Santarem
SNYE,PHI,Pinheiro Airport,Pinheiro,BR,-2.4836111069,-45.0672225952,America/Fortaleza
SNYH,ITI,Agropecuaria Castanhais Airport,Cumaru Do Norte,BR,-8.6999998093,-51.1741676331,America/Belem
SNZA,PPY,Pouso Alegre Airport,Pouso Alegre,BR,-22.2891998291,-45.9191017151,America/Sao_Paulo
SNZW,ITE,Itubera Airport,Itubera,BR,-13.7322216034,-39.1416664124,America/Bahia
SOCA,CAY,Cayenne-Rochambeau Airport,Cayenne / Rochambeau,GF,4.8198099136,-52.3604011536,America/Cayenne
SOGS,GSI,Grand-Santi Airport,Grand-Santi,GF,4.2858333333,-54.3730555556,America/Cayenne
SOOA,MPY,Maripasoula Airport,Maripasoula,GF,3.6575000286,-54.0372009277,America/Cayenne
SOOG,OXP,Saint-Georges-de-l'Oyapock Airport,Saint-Georges-de-l'Oyapock Airport,GF,3.8975999355,-51.8041000366,America/Belem
SOOM,LDX,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,GF,5.4830598831,-54.0344009399,America/Cayenne
SOOR,REI,Regina Airport,Regina,GF,4.3147201538,-52.1316986084,America/Cayenne
SOOS,XAU,Saul Airport,Saul,GF,3.6136100292,-53.2042007446,America/Cayenne
SPAO,APE,San Juan Aposento Airport,San Juan Aposento,PE,-15.3538999557,-75.167098999,America/Lima
SPAR,ALD,Alerta Airport,Fortaleza,PE,-11.6829996109,-69.3330001831,America/Lima
SPAS,AOP,Alferez FAP Alfredo Vladimir Sara Bauer Airport,Andoas,PE,-2.7961299419,-76.4665985107,America/Lima
SPAY,AYX,Teniente General Gerardo Perez Pinedo Airport,Atalaya,PE,-10.7291002274,-73.7665023804,America/Lima
SPBB,MBP,Moyobamba Airport,Moyobamba,PE,-6.0188889503,-76.9883270264,America/Lima
SPBL,BLP,Huallaga Airport,Bellavista,PE,-7.0605602264,-76.5821990967,America/Lima
SPBR,IBP,Iberia Airport,Iberia,PE,-11.4116001129,-69.4887008667,America/Lima
SPCL,PCL,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,PE,-8.3779401779,-74.5743026733,America/Lima
SPDR,TDP,Trompeteros Airport,Corrientes,PE,-3.8060100079,-75.0392990112,America/Lima
SPEO,CHM,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,PE,-9.1496095657,-78.5238037109,America/Lima
SPGM,TGI,Tingo Maria Airport,Tingo Maria,PE,-9.1330003738,-75.9499969482,America/Lima
SPHI,CIX,Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,PE,-6.7874798775,-79.8281021118,America/Lima
SPHO,AYP,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,PE,-13.154800415,-74.2043991089,America/Lima
SPHY,ANS,Andahuaylas Airport,Andahuaylas,PE,-13.7063999176,-73.350402832,America/Lima
SPHZ,ATA,Comandante FAP German Arias Graziani Airport,Anta,PE,-9.3474397659,-77.5983963013,America/Lima
SPIL,UMI,Quince Air Base,Quince Mil,PE,-13.233300209,-70.7533035278,America/Lima
SPIZ,UCZ,Uchiza Airport,Uchiza,PE,-8.4670000076,-76.3499984741,America/Lima
SPJA,RIJ,Juan Simons Vela Airport,Rioja,PE,-6.0678601265,-77.1600036621,America/Lima
SPJC,LIM,Jorge Chavez International Airport,Lima,PE,-12.021900177,-77.1143035889,America/Lima
SPJE,JAE,Shumba Airport,Jaen,PE,-5.5924801826,-78.7740020752,America/Lima
SPJI,JJI,Juanjui Airport,Juanjui,PE,-7.1690998077,-76.7285995483,America/Lima
SPJJ,JAU,Francisco Carle Airport,Jauja,PE,-11.7831001282,-75.4733963013,America/Lima
SPJL,JUL,Inca Manco Capac International Airport,Juliaca,PE,-15.4671001434,-70.158203125,America/Lima
SPJN,SJA,San Juan de Marcona Airport,San Juan de Marcona,PE,-15.3524999619,-75.1371994019,America/Lima
SPJR,CJA,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,PE,-7.1391801834,-78.489402771,America/Lima
SPLN,RIM,San Nicolas Airport,Rodriguez de Mendoza,PE,-6.3923101425,-77.5011978149,America/Lima
SPLO,ILQ,Ilo Airport,Ilo,PE,-17.6949996948,-71.34400177,America/Lima
SPME,TBP,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,PE,-3.5525300503,-80.381401062,America/Lima
SPMF,MZA,Manuel Prado Ugarteche Airport,Mazamari,PE,-11.3254003525,-74.5355987549,America/Lima
SPMR,SMG,Santa Maria Airport,Santa Maria,PE,-11.9833335876,-77,America/Lima
SPMS,YMS,Moises Benzaquen Rengifo Airport,Yurimaguas,PE,-5.8937702179,-76.1182022095,America/Lima
SPNC,HUU,Alferez Fap David Figueroa Fernandini Airport,Huanuco,PE,-9.8788099289,-76.2048034668,America/Lima
SPOA,SQU,Saposoa Airport,Plaza Saposoa,PE,-6.9600300789,-76.7684020996,America/Lima
SPPY,CHH,Chachapoyas Airport,Chachapoyas,PE,-6.2018098831,-77.8561019897,America/Lima
SPQN,REQ,Requena Airport,Requena,PE,-5.0669999123,-73.8669967651,America/Lima
SPQT,IQT,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,PE,-3.7847399712,-73.3087997437,America/Lima
SPQU,AQP,Rodriguez Ballon International Airport,Arequipa,PE,-16.3411006927,-71.5830993652,America/Lima
SPRU,TRU,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,PE,-8.081410408,-79.1088027954,America/Lima
SPSF,SQD,San Francisco Airport,San Francisco de Yeso,PE,-6.6166801453,-77.7667007446,America/Lima
SPSO,PIO,Capitan FAP Renan Elias Olivera International Airport,Pisco,PE,-13.7448997498,-76.2202987671,America/Lima
SPST,TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,PE,-6.5087399483,-76.3731994629,America/Lima
SPSY,SYC,Shiringayoc Airport,Shiringayoc,PE,-11.8832998276,-69.1999969482,America/Lima
SPTN,TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,PE,-18.0533008575,-70.2758026123,America/Lima
SPTU,PEM,Padre Aldamiz International Airport,Puerto Maldonado,PE,-12.6135997772,-69.2285995483,America/Lima
SPUR,PIU,Capitan FAP Guillermo Concha Iberico International Airport,Piura,PE,-5.2057499886,-80.6164016724,America/Lima
SPYL,TYL,Capitan Montes Airport,Unknown,PE,-4.5766401291,-81.2540969849,America/Lima
SPZA,NZC,Maria Reiche Neuman Airport,Unknown,PE,-14.8540000916,-74.9615020752,America/Lima
SPZO,CUZ,Alejandro Velasco Astete International Airport,Cusco,PE,-13.5356998444,-71.9387969971,America/Lima
SSAP,APU,Apucarana Airport,Apucarana,BR,-23.609500885,-51.3844985962,America/Sao_Paulo
SSBG,BGV,Aeroclube de Bento Goncalves Airport,Bento Goncalves,BR,-29.1483325958,-51.5363883972,America/Sao_Paulo
SSBL,BNU,Blumenau Airport,Blumenau,BR,-26.8306007385,-49.0903015137,America/Sao_Paulo
SSCK,CCI,Concordia Airport,Concordia,BR,-27.1805992126,-52.0527000427,America/Sao_Paulo
SSCL,CSS,Cassilandia Airport,Cassilandia,BR,-19.1463890076,-51.6852798462,America/Campo_Grande
SSCN,CEL,Canela Airport,Canela,BR,-29.3701992035,-50.8320007324,America/Sao_Paulo
SSCP,CKO,Cornelio Procopio Airport,Cornelio Procopio,BR,-23.1525001526,-50.6025009155,America/Sao_Paulo
SSCT,GGH,Cianorte Airport,Cianorte,BR,-23.6914997101,-52.6418991089,America/Sao_Paulo
SSDO,DOU,Dourados Airport,Dourados,BR,-22.2019004822,-54.9266014099,America/Campo_Grande
SSER,ERM,Erechim Airport,Erechim,BR,-27.6618995667,-52.2682991028,America/Sao_Paulo
SSFB,FBE,Francisco Beltrao Airport,Francisco Beltrao,BR,-26.0592002869,-53.0634994507,America/Sao_Paulo
SSGY,QGA,Guaira Airport,Guaira,BR,-24.0811004639,-54.1916999817,America/Campo_Grande
SSHZ,HRZ,Horizontina Airport,Horizontina,BR,-27.638299942,-54.339099884,America/Sao_Paulo
SSIJ,IJU,Ijui Airport,Ijui,BR,-28.3687000275,-53.8465995789,America/Sao_Paulo
SSIQ,ITQ,Itaqui Airport,Itaqui,BR,-29.1730995178,-56.5367012024,America/Sao_Paulo
SSJA,JCB,Santa Terezinha Airport,Joacaba,BR,-27.1714000702,-51.5532989502,America/Sao_Paulo
SSKM,CBW,Campo Mourao Airport,Campo Mourao,BR,-24.0091991425,-52.3568000793,America/Sao_Paulo
SSKS,QDB,Cachoeira do Sul Airport,Cachoeira Do Sul,BR,-30.0018997192,-52.9407997131,America/Sao_Paulo
SSKU,QCR,Curitibanos Airport,Curitibanos,BR,-27.2824993134,-50.6114006042,America/Sao_Paulo
SSKW,OAL,Cacoal Airport,Cacoal,BR,-11.493611,-61.175556,America/Porto_Velho
SSLN,LOI,Helmuth Baungarten Airport,Lontras,BR,-27.1599998474,-49.5424995422,America/Sao_Paulo
SSLT,ALQ,Alegrete Novo Airport,Alegrete,BR,-29.8127002716,-55.8933982849,America/Sao_Paulo
SSMF,QMF,Mafra Airport,Mafra,BR,-26.1588993073,-49.8321990967,America/Sao_Paulo
SSNG,QGF,Montenegro Airport,Montenegro,BR,-29.7194004059,-51.4893989563,America/Sao_Paulo
SSNH,QHV,Novo Hamburgo Airport,Novo Hamburgo,BR,-29.696100235,-51.0816993713,America/Sao_Paulo
SSOE,SQX,Sao Miguel do Oeste Airport,Sao Miguel Do Oeste,BR,-26.7816009521,-53.5035018921,America/Sao_Paulo
SSOG,APX,Arapongas Airport,Arapongas,BR,-23.3528995514,-51.4916992188,America/Sao_Paulo
SSOL,VRZ,Lavras Airport,Lavras,BR,-21.2406005859,-44.9639015198,America/Sao_Paulo
SSOU,AIR,Aripuanã Airport,Aripuanã,BR,-10.185556,-59.457778,America/Cuiaba
SSPB,PTO,Pato Branco Airport,Pato Branco,BR,-26.2178001404,-52.6943016052,America/Sao_Paulo
SSPG,PNG,Paranagua Airport,Paranagua,BR,-25.5401000977,-48.5312004089,America/Sao_Paulo
SSPI,PVI,Paranavai Airport,Paranavai,BR,-23.0898990631,-52.4884986877,America/Sao_Paulo
SSPN,PBB,Paranaiba Airport,Paranaiba,BR,-19.6511993408,-51.1994018555,America/Campo_Grande
SSQT,QAC,Castro Airport,Castro,BR,-24.8075008392,-49.9603004456,America/Sao_Paulo
SSRU,SQY,Sao Lourenco do Sul Airport,Sao Lourenco Do Sul,BR,-31.3833007813,-52.0327987671,America/Sao_Paulo
SSSB,QOJ,Sao Borja Airport,Sao Borja,BR,-28.6548995972,-56.0345993042,America/Sao_Paulo
SSSC,CSU,Santa Cruz do Sul Airport,Santa Cruz Do Sul,BR,-29.6840991974,-52.4122009277,America/Sao_Paulo
SSTE,TSQ,Torres Airport,Torres,BR,-29.414939,-49.809978,America/Sao_Paulo
SSUM,UMU,Umuarama Airport,Umuarama,BR,-23.7987003326,-53.3138008118,America/Sao_Paulo
SSUV,QVB,Uniao da Vitoria Airport,Uniao Da Vitoria,BR,-26.2334003448,-51.0677986145,America/Sao_Paulo
